,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
126976,La Matanza,62252525766M26867G303030579427,-34.699,-58.627,6427,b. 10-49,85,Enseñanza,25
126978,La Matanza,622929292P68G7767G1313134178427,-34.711,-58.607,6427,d. 200-499,85,Enseñanza,350
126979,La Matanza,6236363600521P5120P04343439396427,-34.7,-58.626,6427,c. 50-199,85,Enseñanza,125
126980,La Matanza,62363636078201P2872801010104943427,-34.698,-58.595,6427,c. 50-199,85,Enseñanza,125
126984,La Matanza,62696969271G2P716G1616164194427,-34.701,-58.588,6427,b. 10-49,85,Enseñanza,25
126985,La Matanza,628181816M117PG28G3939391017427,-34.709,-58.583,6427,b. 10-49,85,Enseñanza,25
126988,La Matanza,628484846G7201621G3838388250427,-34.641,-58.56,6427,b. 10-49,85,Enseñanza,25
126989,La Matanza,6300000010716G2G057777772702427,-34.679,-58.561,6427,b. 10-49,85,Enseñanza,25
126991,La Matanza,630000006P5P81770P3737373225427,-34.765,-58.639,6427,b. 10-49,85,Enseñanza,25
126993,La Matanza,630000008806602G7G6262624008427,-34.714,-58.619,6427,b. 10-49,85,Enseñanza,25
126995,La Matanza,630404041P102M8M868989894765427,-34.704,-58.581,6427,b. 10-49,85,Enseñanza,25
126996,La Matanza,63040404271G1750PG161616916427,-34.679,-58.558,6427,c. 50-199,85,Enseñanza,125
126998,La Matanza,6309090967520PMG6G2424247296427,-34.677,-58.558,6427,c. 50-199,85,Enseñanza,125
127000,La Matanza,631616162M87627G751919196449427,-34.664,-58.59,6427,b. 10-49,85,Enseñanza,25
127001,La Matanza,6316161666P7P766P667501414141181427,-34.741,-58.607,6427,b. 10-49,85,Enseñanza,25
127002,La Matanza,63212121271G2150254545455396427,-34.682,-58.5,6427,c. 50-199,85,Enseñanza,125
127003,La Matanza,6325252505172G077667503838385850427,-34.713,-58.594,6427,b. 10-49,85,Enseñanza,25
127004,La Matanza,63252525127860G82P8787875547427,-34.746,-58.593,6427,b. 10-49,85,Enseñanza,25
127005,La Matanza,63252525652522M1M82611313133173427,-34.753,-58.582,6427,c. 50-199,85,Enseñanza,125
127006,La Matanza,63252525P012MG08PG2525253353427,-34.657,-58.548,6427,c. 50-199,85,Enseñanza,125
127007,La Matanza,6344444475261P6MP54646465394427,-34.657,-58.555,6427,b. 10-49,85,Enseñanza,25
127008,La Matanza,63444444P011587G5G2424247974427,-34.773,-58.618,6427,c. 50-199,85,Enseñanza,125
127009,La Matanza,634949490627G77PP751153939394847427,-34.653,-58.569,6427,b. 10-49,85,Enseñanza,25
127012,La Matanza,6361616171G72PGMPP424242624427,-34.772,-58.642,6427,b. 10-49,85,Enseñanza,25
127015,La Matanza,636969696PMM51M1052020206694427,-34.734,-58.585,6427,b. 10-49,85,Enseñanza,25
127016,La Matanza,637676762MP0251M1G1818183335427,-34.68,-58.522,6427,b. 10-49,85,Enseñanza,25
127017,La Matanza,63767676756P85272G3535354859427,-34.742,-58.58,6427,c. 50-199,85,Enseñanza,125
127019,La Matanza,6389898965PP50600G393939971427,-34.68,-58.509,6427,c. 50-199,85,Enseñanza,125
127020,La Matanza,6396969665MM222GP652M1414144058427,-34.755,-58.599,6427,c. 50-199,85,Enseñanza,125
127021,La Matanza,6400000070815576607MP1919199102427,-34.777,-58.629,6427,b. 10-49,85,Enseñanza,25
127022,La Matanza,640101016P5P81770G3737377289427,-34.765,-58.639,6427,c. 50-199,85,Enseñanza,125
127024,La Matanza,641616161P1175G5PP9090903961427,-34.719,-58.534,6427,b. 10-49,85,Enseñanza,25
127027,La Matanza,642121210G8M2808888882222229478427,-34.712,-58.591,6427,b. 10-49,85,Enseñanza,25
127028,La Matanza,6421212112756G81706P4242421551427,-34.844,-58.64,6427,c. 50-199,85,Enseñanza,125
127030,La Matanza,6425252565PM26807P3939399095427,-34.785,-58.629,6427,b. 10-49,85,Enseñanza,25
127031,La Matanza,64252525772068G10G4949494864427,-34.689,-58.576,6427,b. 10-49,85,Enseñanza,25
127032,La Matanza,64292929700152G0GG4040403445427,-34.864,-58.669,6427,c. 50-199,85,Enseñanza,125
127034,La Matanza,643636367P6P152G5G4545457051427,-34.752,-58.578,6427,c. 50-199,85,Enseñanza,125
127036,La Matanza,644141416MGM1725P54040401265427,-34.651,-58.566,6427,b. 10-49,85,Enseñanza,25
127037,La Matanza,6444444472MP207M8G4444442408427,-34.685,-58.588,6427,b. 10-49,85,Enseñanza,25
127038,La Matanza,644949496P567P0M2G3737379861427,-34.722,-58.604,6427,b. 10-49,85,Enseñanza,25
127040,La Matanza,6456565665060526P78801313131721427,-34.729,-58.606,6427,c. 50-199,85,Enseñanza,125
127041,La Matanza,64696969P012MG08P62525252026427,-34.656,-58.551,6427,b. 10-49,85,Enseñanza,25
127042,La Matanza,647676761G0G171068M072222226753427,-34.714,-58.589,6427,c. 50-199,85,Enseñanza,125
127043,La Matanza,648181817667576M0P4848488191427,-34.764,-58.642,6427,b. 10-49,85,Enseñanza,25
127045,La Matanza,648484846MGM1725PG4040407245427,-34.647,-58.56,6427,b. 10-49,85,Enseñanza,25
127046,La Matanza,64848484700152G0GP4040401983427,-34.864,-58.667,6427,b. 10-49,85,Enseñanza,25
127047,La Matanza,65000000128MG121088888887719427,-34.729,-58.591,6427,b. 10-49,85,Enseñanza,25
127048,La Matanza,650000005271G1M61P2626263861427,-34.736,-58.576,6427,b. 10-49,85,Enseñanza,25
127049,La Matanza,65010101271G7P76G51616168597427,-34.727,-58.569,6427,b. 10-49,85,Enseñanza,25
127050,La Matanza,65040404650570500P3838386527427,-34.769,-58.647,6427,b. 10-49,85,Enseñanza,25
127051,La Matanza,6521212125GM2GP12G4545455432427,-34.776,-58.609,6427,c. 50-199,85,Enseñanza,125
127052,La Matanza,65252525271G8P255G1616165089427,-34.646,-58.565,6427,c. 50-199,85,Enseñanza,125
127054,La Matanza,65414141222PM01680MG5252528054427,-34.695,-58.513,6427,c. 50-199,85,Enseñanza,125
127055,La Matanza,654444442G0P5MMG1G1313134039427,-34.727,-58.612,6427,c. 50-199,85,Enseñanza,125
127056,La Matanza,654949492MP067122G4545452162427,-34.641,-58.569,6427,c. 50-199,85,Enseñanza,125
127057,La Matanza,65494949P0251G816G2828281756427,-34.685,-58.61,6427,c. 50-199,85,Enseñanza,125
127059,La Matanza,6564646468077GP7807114545457593427,-34.711,-58.524,6427,c. 50-199,85,Enseñanza,125
127060,La Matanza,6581818176M6GM7M1772626263976427,-34.71,-58.585,6427,c. 50-199,85,Enseñanza,125
127061,La Matanza,65818181P0780P18GG4141414869427,-34.691,-58.497,6427,c. 50-199,85,Enseñanza,125
127063,La Matanza,65898989200218755P1111117830427,-34.677,-58.562,6427,b. 10-49,85,Enseñanza,25
127067,La Matanza,660101010652G5P6P57P3838388834427,-34.769,-58.647,6427,c. 50-199,85,Enseñanza,125
127068,La Matanza,660101016P68265M6G7070707786427,-34.78,-58.61,6427,c. 50-199,85,Enseñanza,125
127069,La Matanza,660101017000MPM0PG5959594069427,-34.754,-58.602,6427,c. 50-199,85,Enseñanza,125
127070,La Matanza,6616161606P2805PP11M03939397026427,-34.785,-58.629,6427,c. 50-199,85,Enseñanza,125
127071,La Matanza,662424242772852PGG1616167951427,-34.841,-58.65,6427,b. 10-49,85,Enseñanza,25
127072,La Matanza,6625252525GM86758G1414148528427,-34.752,-58.62,6427,c. 50-199,85,Enseñanza,125
127073,La Matanza,6625252571P07P0GP22P1919195126427,-34.721,-58.527,6427,c. 50-199,85,Enseñanza,125
127074,La Matanza,662525257PMP0GM78771616163111427,-34.714,-58.598,6427,c. 50-199,85,Enseñanza,125
127075,La Matanza,663636360627G77PP751223939394324427,-34.653,-58.569,6427,c. 50-199,85,Enseñanza,125
127077,La Matanza,6641414110716G2G0G777777582427,-34.678,-58.562,6427,c. 50-199,85,Enseñanza,125
127078,La Matanza,664949495M05P86G8P4343432675427,-34.7,-58.624,6427,b. 10-49,85,Enseñanza,25
127079,La Matanza,664949497P6P152G5P4545453775427,-34.711,-58.549,6427,b. 10-49,85,Enseñanza,25
127080,La Matanza,6656565666887671MG1010109770427,-34.693,-58.598,6427,c. 50-199,85,Enseñanza,125
127081,La Matanza,665656566G2M02G6553838386021427,-34.713,-58.594,6427,b. 10-49,85,Enseñanza,25
127082,La Matanza,6669696925GM561G2G1414141720427,-34.783,-58.641,6427,c. 50-199,85,Enseñanza,125
127083,La Matanza,6681818165PM26121P3939392429427,-34.653,-58.569,6427,b. 10-49,85,Enseñanza,25
127085,La Matanza,668989892G12515P8P1313136347427,-34.729,-58.606,6427,b. 10-49,85,Enseñanza,25
127089,La Matanza,670404047000MPM0P55959591623427,-34.751,-58.605,6427,b. 10-49,85,Enseñanza,25
127090,La Matanza,67212121255011558G141414677427,-34.781,-58.615,6427,b. 10-49,85,Enseñanza,25
127091,La Matanza,672424246G2M01M615383838658427,-34.691,-58.562,6427,c. 50-199,85,Enseñanza,125
127092,La Matanza,672525251P0M6G7P0G8989895363427,-34.692,-58.527,6427,c. 50-199,85,Enseñanza,125
127093,La Matanza,6725252525GM16051G1414141771427,-34.74,-58.606,6427,c. 50-199,85,Enseñanza,125
127095,La Matanza,672525257G515M55M221616161231427,-34.649,-58.566,6427,c. 50-199,85,Enseñanza,125
127096,La Matanza,67252525P0150801264646464141427,-34.696,-58.502,6427,b. 10-49,85,Enseñanza,25
127097,La Matanza,67292929612M17GM053636369152427,-34.69,-58.484,6427,c. 50-199,85,Enseñanza,125
127099,La Matanza,674141412772M2508G1616167507427,-34.765,-58.612,6427,c. 50-199,85,Enseñanza,125
127100,La Matanza,674444441PP27M152G4444446502427,-34.695,-58.605,6427,c. 50-199,85,Enseñanza,125
127101,La Matanza,674949496G7876887G3838383437427,-34.679,-58.5,6427,c. 50-199,85,Enseñanza,125
127104,La Matanza,6769696925GM15062G4545457396427,-34.731,-58.589,6427,c. 50-199,85,Enseñanza,125
127105,La Matanza,6769696960M88P6P5667501111116961427,-34.719,-58.534,6427,c. 50-199,85,Enseñanza,125
127106,La Matanza,67767676P08P70600G4343434092427,-34.685,-58.588,6427,b. 10-49,85,Enseñanza,25
127107,La Matanza,67818181271G210G7G1616163116427,-34.67,-58.544,6427,c. 50-199,85,Enseñanza,125
127108,La Matanza,67898989202P02M17774444446759427,-34.715,-58.569,6427,b. 10-49,85,Enseñanza,25
127109,La Matanza,68000000128025PM8G7011111146427,-34.659,-58.586,6427,c. 50-199,85,Enseñanza,125
127111,La Matanza,68000000P020MP266G2727272707427,-34.754,-58.586,6427,c. 50-199,85,Enseñanza,125
127112,La Matanza,680909091P102M8M85898989801427,-34.705,-58.581,6427,c. 50-199,85,Enseñanza,125
127113,La Matanza,6809090970822PG26667502020208910427,-34.718,-58.534,6427,c. 50-199,85,Enseñanza,125
127114,La Matanza,68161616708P72P0PM668G4646467196427,-34.827,-58.646,6427,c. 50-199,85,Enseñanza,125
127115,La Matanza,682525255M7MG82G1774444441150427,-34.665,-58.526,6427,c. 50-199,85,Enseñanza,125
127116,La Matanza,68414141656G26P86G3939393785427,-34.682,-58.561,6427,b. 10-49,85,Enseñanza,25
127117,La Matanza,684444446860M68P60M14545455629427,-34.685,-58.507,6427,c. 50-199,85,Enseñanza,125
127118,La Matanza,68444444P012MG08P72525251602427,-34.651,-58.565,6427,b. 10-49,85,Enseñanza,25
127122,La Matanza,68969696157711062P1010103626427,-34.719,-58.534,6427,c. 50-199,85,Enseñanza,125
127123,La Matanza,689696961M01217M2G1111118909427,-34.699,-58.608,6427,c. 50-199,85,Enseñanza,125
127124,La Matanza,68969696271G2P77GG1616166644427,-34.712,-58.573,6427,c. 50-199,85,Enseñanza,125
127125,La Matanza,68969696P012MG08P52525258842427,-34.657,-58.548,6427,b. 10-49,85,Enseñanza,25
127127,La Matanza,690101012M86M0P5PG1919199327427,-34.765,-58.606,6427,b. 10-49,85,Enseñanza,25
127129,La Matanza,69212121271G220P5G1616163294427,-34.694,-58.492,6427,c. 50-199,85,Enseñanza,125
127130,La Matanza,692424248582025G6G1414144439427,-34.804,-58.632,6427,c. 50-199,85,Enseñanza,125
127131,La Matanza,69414141107G75PP254444445835427,-34.662,-58.564,6427,c. 50-199,85,Enseñanza,125
127132,La Matanza,69616161128MG1210G8888882444427,-34.748,-58.586,6427,d. 200-499,85,Enseñanza,350
127133,La Matanza,6976767670015P1PPG4040405709427,-34.681,-58.561,6427,b. 10-49,85,Enseñanza,25
127134,La Matanza,6989898927728G862G1616166495427,-34.739,-58.6,6427,c. 50-199,85,Enseñanza,125
127145,La Plata,6001010126M2G808GG1515154488441,-34.903,-57.949,6441,d. 200-499,85,Enseñanza,350
127146,La Plata,6044444426MP0PMGGG1515151740441,-34.888,-58.126,6441,b. 10-49,85,Enseñanza,25
127147,La Plata,60646464276210M12G4545457804441,-34.917,-58.012,6441,b. 10-49,85,Enseñanza,25
127148,La Plata,60696969P05722P27G3333336600441,-34.867,-58.093,6441,b. 10-49,85,Enseñanza,25
127149,La Plata,612121216MM25GM00G4040406611441,-34.853,-58.078,6441,b. 10-49,85,Enseñanza,25
127150,La Plata,61242424268G676MGG1515152233441,-34.941,-57.963,6441,c. 50-199,85,Enseñanza,125
127153,La Plata,6125252520P18P0M7G1111118719441,-34.92,-57.946,6441,d. 200-499,85,Enseñanza,350
127154,La Plata,612525255505258MG62M89696968139441,-34.929,-57.958,6441,b. 10-49,85,Enseñanza,25
127155,La Plata,61252525P02112PM0G2727271593441,-34.93,-57.939,6441,c. 50-199,85,Enseñanza,125
127156,La Plata,6136363671810812MG4242425124441,-34.935,-58.006,6441,b. 10-49,85,Enseñanza,25
127157,La Plata,61363636P07P07M81G3939396695441,-34.92,-57.954,6441,b. 10-49,85,Enseñanza,25
127161,La Plata,616464641P0M27M0MG8989891171441,-34.901,-58.013,6441,b. 10-49,85,Enseñanza,25
127162,La Plata,619696967512G6P07PP1717172547441,-34.902,-58.092,6441,b. 10-49,85,Enseñanza,25
127163,La Plata,620000001P0M278P6G898989277441,-34.93,-58.001,6441,c. 50-199,85,Enseñanza,125
127164,La Plata,620000001PP5107G6G9191913474441,-34.886,-57.989,6441,c. 50-199,85,Enseñanza,125
127166,La Plata,62252525P0158G18172525259808441,-34.871,-58.094,6441,b. 10-49,85,Enseñanza,25
127167,La Plata,62252525P062M5P25535353581441,-34.886,-58.002,6441,b. 10-49,85,Enseñanza,25
127168,La Plata,6236363611MM27272P8484845072441,-34.922,-57.953,6441,c. 50-199,85,Enseñanza,125
127169,La Plata,62696969268G67P22G1515151963441,-34.929,-57.921,6441,c. 50-199,85,Enseñanza,125
127170,La Plata,6276767612M5P1757P8888884625441,-34.949,-57.98,6441,c. 50-199,85,Enseñanza,125
127171,La Plata,62848484275851P6GG1616161966441,-34.959,-57.974,6441,b. 10-49,85,Enseñanza,25
127172,La Plata,62969696268G6755MG1515157964441,-34.9,-57.988,6441,b. 10-49,85,Enseñanza,25
127173,La Plata,630000005M7M8007MGG8989895856441,-34.876,-58.059,6441,c. 50-199,85,Enseñanza,125
127174,La Plata,63000000P002P2680G2222222067441,-34.995,-58.056,6441,c. 50-199,85,Enseñanza,125
127175,La Plata,632121212G88P8208P1414145951441,-34.871,-58.047,6441,b. 10-49,85,Enseñanza,25
127176,La Plata,632121215PGMM05152GG4444444986441,-34.933,-57.938,6441,c. 50-199,85,Enseñanza,125
127177,La Plata,632424241M7G88585P1111115332441,-34.906,-57.948,6441,c. 50-199,85,Enseñanza,125
127178,La Plata,63414141268G6MM76P1515155102441,-34.942,-57.917,6441,c. 50-199,85,Enseñanza,125
127179,La Plata,635656561206G7M51G8484841431441,-34.916,-57.959,6441,b. 10-49,85,Enseñanza,25
127180,La Plata,635656562M8P62121G1818187895441,-34.898,-58.016,6441,c. 50-199,85,Enseñanza,125
127181,La Plata,6369696957M52P572701M1010104514441,-34.938,-57.953,6441,b. 10-49,85,Enseñanza,25
127183,La Plata,6381818112M6G7666P8989895782441,-34.914,-57.919,6441,c. 50-199,85,Enseñanza,125
127184,La Plata,638181811P0M27M0MP8989896862441,-35.062,-58.055,6441,b. 10-49,85,Enseñanza,25
127187,La Plata,638989892GGPGP018G1313138954441,-34.918,-57.959,6441,c. 50-199,85,Enseñanza,125
127188,La Plata,6396969665P16G6P0667501313137973441,-34.921,-57.964,6441,b. 10-49,85,Enseñanza,25
127190,La Plata,64000000P071G0767G3838385751441,-35.024,-58.094,6441,b. 10-49,85,Enseñanza,25
127193,La Plata,64161616P060M756053434343015441,-34.893,-58.023,6441,b. 10-49,85,Enseñanza,25
127195,La Plata,6429292971PM710172GG2020207198441,-34.895,-58.024,6441,c. 50-199,85,Enseñanza,125
127196,La Plata,644949492MM128G15G2020202270441,-34.894,-58.016,6441,c. 50-199,85,Enseñanza,125
127197,La Plata,64565656268G676P2G1515158110441,-34.941,-57.932,6441,c. 50-199,85,Enseñanza,125
127201,La Plata,648181811P107G8P1G8989892264441,-34.893,-57.964,6441,c. 50-199,85,Enseñanza,125
127203,La Plata,65212121268G67012G151515645441,-34.941,-57.962,6441,c. 50-199,85,Enseñanza,125
127204,La Plata,6524242410M167860P7979798679441,-34.911,-57.95,6441,c. 50-199,85,Enseñanza,125
127205,La Plata,654949491P0M27M0M58989892257441,-34.899,-57.966,6441,b. 10-49,85,Enseñanza,25
127206,La Plata,65494949P0158G181G2525253941441,-34.93,-57.957,6441,b. 10-49,85,Enseñanza,25
127207,La Plata,65616161268G6785GP1515156680441,-34.94,-57.962,6441,c. 50-199,85,Enseñanza,125
127208,La Plata,656464642MM128G1552020207815441,-34.896,-58.025,6441,b. 10-49,85,Enseñanza,25
127209,La Plata,6589898926MP0210PG1515153590441,-34.894,-58.005,6441,c. 50-199,85,Enseñanza,125
127210,La Plata,6600000012M05P680G4949495237441,-34.873,-58.044,6441,c. 50-199,85,Enseñanza,125
127212,La Plata,6601010126M2G70M6G1515152464441,-34.953,-58.046,6441,c. 50-199,85,Enseñanza,125
127214,La Plata,6629292928261512MG1717176290441,-34.936,-57.943,6441,b. 10-49,85,Enseñanza,25
127215,La Plata,6649494928PPP2M06G1717173022441,-34.887,-57.964,6441,b. 10-49,85,Enseñanza,25
127216,La Plata,665656565G6M762270509090907842441,-34.89,-57.976,6441,c. 50-199,85,Enseñanza,125
127217,La Plata,666464642M8728711G191919104441,-34.915,-57.96,6441,c. 50-199,85,Enseñanza,125
127218,La Plata,666969697512G6P07PG1717171764441,-34.902,-58.092,6441,c. 50-199,85,Enseñanza,125
127220,La Plata,66969696202851261G1111116509441,-34.852,-58.09,6441,c. 50-199,85,Enseñanza,125
127221,La Plata,66969696P02M8P661G2929299395441,-34.952,-57.974,6441,b. 10-49,85,Enseñanza,25
127222,La Plata,67010101P0P8G8175G3131313371441,-34.892,-58.038,6441,c. 50-199,85,Enseñanza,125
